path	first_code_line	exports_sample
tools/FileReadTool/prompt.ts	import { isPDFSupported } from '../../utils/pdfUtils.js'	FILE_READ_TOOL_NAME, FILE_UNCHANGED_STUB, MAX_LINES_TO_READ, DESCRIPTION, LINE_FORMAT_INSTRUCTION, OFFSET_INSTRUCTION_DEFAULT, OFFSET_INSTRUCTION_TARGETED, renderPromptTemplate
tools/FileWriteTool/FileWriteTool.ts	import { dirname, sep } from 'path'	Output, FileWriteToolInput, FileWriteTool
tools/FileWriteTool/UI.tsx	import { c as _c } from "react/compiler-runtime";	countLines, userFacingName, isResultTruncated, getToolUseSummary, renderToolUseMessage, renderToolUseRejectedMessage
tools/FileWriteTool/prompt.ts	import { FILE_READ_TOOL_NAME } from '../FileReadTool/prompt.js'	FILE_WRITE_TOOL_NAME, DESCRIPTION, getWriteToolDescription
tools/GlobTool/GlobTool.ts	import { z } from 'zod/v4'	Output, GlobTool
tools/GlobTool/UI.tsx	import type { ToolResultBlockParam } from '@anthropic-ai/sdk/resources/index.mjs';	userFacingName, renderToolUseMessage, renderToolUseErrorMessage, renderToolResultMessage, getToolUseSummary
tools/GlobTool/prompt.ts	export const GLOB_TOOL_NAME = 'Glob'	GLOB_TOOL_NAME, DESCRIPTION
tools/GrepTool/GrepTool.ts	import { z } from 'zod/v4'	GrepTool
tools/GrepTool/UI.tsx	import { c as _c } from "react/compiler-runtime";	renderToolUseMessage, renderToolUseErrorMessage, renderToolResultMessage, getToolUseSummary
tools/GrepTool/prompt.ts	import { AGENT_TOOL_NAME } from '../AgentTool/constants.js'	GREP_TOOL_NAME, getDescription
tools/LSPTool/LSPTool.ts	import { open } from 'fs/promises'	Output, Input, LSPTool
tools/LSPTool/UI.tsx	import { c as _c } from "react/compiler-runtime";	userFacingName, renderToolUseMessage, renderToolUseErrorMessage, renderToolResultMessage
tools/LSPTool/formatters.ts	import { relative } from 'path'	formatGoToDefinitionResult, formatFindReferencesResult, formatHoverResult
tools/LSPTool/prompt.ts	export const LSP_TOOL_NAME = 'LSP' as const	LSP_TOOL_NAME, DESCRIPTION
tools/LSPTool/schemas.ts	import { z } from 'zod/v4'	lspToolInputSchema, LSPToolInput, isValidLSPOperation
tools/LSPTool/symbolContext.ts	import { logForDebugging } from '../../utils/debug.js'	getSymbolAtPosition
tools/ListMcpResourcesTool/ListMcpResourcesTool.ts	import { z } from 'zod/v4'	Output, ListMcpResourcesTool
tools/ListMcpResourcesTool/UI.tsx	import * as React from 'react';	renderToolUseMessage, renderToolResultMessage
tools/ListMcpResourcesTool/prompt.ts	export const LIST_MCP_RESOURCES_TOOL_NAME = 'ListMcpResourcesTool'	LIST_MCP_RESOURCES_TOOL_NAME, DESCRIPTION, PROMPT
tools/MCPTool/MCPTool.ts	import { z } from 'zod/v4'	inputSchema, outputSchema, Output, MCPTool
tools/MCPTool/UI.tsx	import { c as _c } from "react/compiler-runtime";	renderToolUseMessage, renderToolUseProgressMessage, renderToolResultMessage
tools/MCPTool/classifyForCollapse.ts	const SEARCH_TOOLS = new Set([	
tools/MCPTool/prompt.ts	export const PROMPT = ''	PROMPT, DESCRIPTION
tools/McpAuthTool/McpAuthTool.ts	import reject from 'lodash-es/reject.js'	McpAuthOutput, createMcpAuthTool
tools/NotebookEditTool/NotebookEditTool.ts	import { feature } from 'bun:bundle'	inputSchema, outputSchema, Output, NotebookEditTool
tools/NotebookEditTool/UI.tsx	import type { ToolResultBlockParam } from '@anthropic-ai/sdk/resources/index.mjs';	getToolUseSummary, renderToolUseMessage, renderToolUseRejectedMessage, renderToolUseErrorMessage, renderToolResultMessage
tools/NotebookEditTool/constants.ts	export const NOTEBOOK_EDIT_TOOL_NAME = 'NotebookEdit'	NOTEBOOK_EDIT_TOOL_NAME
tools/NotebookEditTool/prompt.ts	export const DESCRIPTION =	DESCRIPTION, PROMPT
tools/PowerShellTool/PowerShellTool.tsx	import { feature } from 'bun:bundle';	detectBlockedSleepPattern
tools/PowerShellTool/UI.tsx	import type { ToolResultBlockParam } from '@anthropic-ai/sdk/resources/index.mjs';	renderToolUseMessage, renderToolUseProgressMessage, renderToolUseQueuedMessage, renderToolResultMessage, renderToolUseErrorMessage
tools/PowerShellTool/clmTypes.ts	export const CLM_ALLOWED_TYPES: ReadonlySet<string> = new Set(	CLM_ALLOWED_TYPES, normalizeTypeName, isClmAllowedType
tools/PowerShellTool/commandSemantics.ts	export type CommandSemantic = (	CommandSemantic, interpretCommandResult
tools/PowerShellTool/commonParameters.ts	export const COMMON_SWITCHES = ['-verbose', '-debug']	COMMON_SWITCHES, COMMON_VALUE_PARAMS, COMMON_PARAMETERS
tools/PowerShellTool/destructiveCommandWarning.ts	type DestructivePattern = {	getDestructiveCommandWarning
tools/PowerShellTool/gitSafety.ts	import { basename, posix, resolve, sep } from 'path'	isGitInternalPathPS, isDotGitPathPS
tools/PowerShellTool/modeValidation.ts	import type { ToolPermissionContext } from '../../Tool.js'	isSymlinkCreatingCommand, checkPermissionMode
tools/PowerShellTool/pathValidation.ts	import { homedir } from 'os'	
tools/PowerShellTool/powershellPermissions.ts	import { resolve } from 'path'	powershellPermissionRule
tools/PowerShellTool/powershellSecurity.ts	import {	
tools/PowerShellTool/prompt.ts	import { isEnvTruthy } from '../../utils/envUtils.js'	getDefaultTimeoutMs, getMaxTimeoutMs, getPrompt
tools/PowerShellTool/readOnlyValidation.ts	import type {	argLeaksValue, CMDLET_ALLOWLIST
tools/PowerShellTool/toolName.ts	export const POWERSHELL_TOOL_NAME = 'PowerShell' as const	POWERSHELL_TOOL_NAME
tools/REPLTool/constants.ts	import { isEnvDefinedFalsy, isEnvTruthy } from '../../utils/envUtils.js'	REPL_TOOL_NAME, isReplModeEnabled, REPL_ONLY_TOOLS
tools/REPLTool/primitiveTools.ts	import type { Tool } from '../../Tool.js'	getReplPrimitiveTools
tools/ReadMcpResourceTool/ReadMcpResourceTool.ts	import {	inputSchema, outputSchema, Output, ReadMcpResourceTool
tools/ReadMcpResourceTool/UI.tsx	import * as React from 'react';	renderToolUseMessage, userFacingName, renderToolResultMessage
tools/ReadMcpResourceTool/prompt.ts	export const DESCRIPTION = `	DESCRIPTION, PROMPT
tools/RemoteTriggerTool/RemoteTriggerTool.ts	import axios from 'axios'	Input, Output, RemoteTriggerTool
tools/RemoteTriggerTool/UI.tsx	import React from 'react';	renderToolUseMessage, renderToolResultMessage
tools/RemoteTriggerTool/prompt.ts	export const REMOTE_TRIGGER_TOOL_NAME = 'RemoteTrigger'	REMOTE_TRIGGER_TOOL_NAME, DESCRIPTION, PROMPT
tools/ScheduleCronTool/CronCreateTool.ts	import { z } from 'zod/v4'	CreateOutput, CronCreateTool
tools/ScheduleCronTool/CronDeleteTool.ts	import { z } from 'zod/v4'	DeleteOutput, CronDeleteTool
tools/ScheduleCronTool/CronListTool.ts	import { z } from 'zod/v4'	ListOutput, CronListTool
tools/ScheduleCronTool/UI.tsx	import React from 'react';	renderCreateToolUseMessage, renderCreateResultMessage, renderDeleteToolUseMessage, renderDeleteResultMessage, renderListToolUseMessage, renderListResultMessage
tools/ScheduleCronTool/prompt.ts	import { feature } from 'bun:bundle'	DEFAULT_MAX_AGE_DAYS, isKairosCronEnabled, isDurableCronEnabled, CRON_CREATE_TOOL_NAME, CRON_DELETE_TOOL_NAME, CRON_LIST_TOOL_NAME, buildCronCreateDescription, buildCronCreatePrompt (+4)
tools/SendMessageTool/SendMessageTool.ts	import { feature } from 'bun:bundle'	Input, MessageRouting, MessageOutput, BroadcastOutput, RequestOutput, ResponseOutput, SendMessageToolOutput
tools/SendMessageTool/UI.tsx	import React from 'react';	renderToolUseMessage, renderToolResultMessage
tools/SendMessageTool/constants.ts	export const SEND_MESSAGE_TOOL_NAME = 'SendMessage'	SEND_MESSAGE_TOOL_NAME
tools/SendMessageTool/prompt.ts	import { feature } from 'bun:bundle'	DESCRIPTION, getPrompt
tools/SkillTool/SkillTool.ts	import { feature } from 'bun:bundle'	
tools/SkillTool/UI.tsx	import type { ToolResultBlockParam } from '@anthropic-ai/sdk/resources/index.mjs';	renderToolResultMessage, renderToolUseMessage, renderToolUseProgressMessage, renderToolUseRejectedMessage, renderToolUseErrorMessage
tools/SkillTool/constants.ts	export const SKILL_TOOL_NAME = 'Skill'	SKILL_TOOL_NAME
tools/SkillTool/prompt.ts	import { memoize } from 'lodash-es'	SKILL_BUDGET_CONTEXT_PERCENT, CHARS_PER_TOKEN, DEFAULT_CHAR_BUDGET, MAX_LISTING_DESC_CHARS, getCharBudget, formatCommandsWithinBudget, getPrompt, getSkillToolInfo (+3)
tools/SleepTool/prompt.ts	import { TICK_TAG } from '../../constants/xml.js'	SLEEP_TOOL_NAME, DESCRIPTION, SLEEP_TOOL_PROMPT
tools/SyntheticOutputTool/SyntheticOutputTool.ts	import { Ajv } from 'ajv'	Output, SYNTHETIC_OUTPUT_TOOL_NAME, isSyntheticOutputToolEnabled, SyntheticOutputTool, createSyntheticOutputTool
tools/TaskCreateTool/TaskCreateTool.ts	import { z } from 'zod/v4'	Output, TaskCreateTool
tools/TaskCreateTool/constants.ts	export const TASK_CREATE_TOOL_NAME = 'TaskCreate'	TASK_CREATE_TOOL_NAME
tools/TaskCreateTool/prompt.ts	import { isAgentSwarmsEnabled } from '../../utils/agentSwarmsEnabled.js'	DESCRIPTION, getPrompt
tools/TaskGetTool/TaskGetTool.ts	import { z } from 'zod/v4'	Output, TaskGetTool
tools/TaskGetTool/constants.ts	export const TASK_GET_TOOL_NAME = 'TaskGet'	TASK_GET_TOOL_NAME
tools/TaskGetTool/prompt.ts	export const DESCRIPTION = 'Get a task by ID from the task list'	DESCRIPTION, PROMPT
tools/TaskListTool/TaskListTool.ts	import { z } from 'zod/v4'	Output, TaskListTool
tools/TaskListTool/constants.ts	export const TASK_LIST_TOOL_NAME = 'TaskList'	TASK_LIST_TOOL_NAME
tools/TaskListTool/prompt.ts	import { isAgentSwarmsEnabled } from '../../utils/agentSwarmsEnabled.js'	DESCRIPTION, getPrompt
tools/TaskOutputTool/TaskOutputTool.tsx	import { c as _c } from "react/compiler-runtime";	TaskOutputTool
tools/TaskOutputTool/constants.ts	export const TASK_OUTPUT_TOOL_NAME = 'TaskOutput'	TASK_OUTPUT_TOOL_NAME
tools/TaskStopTool/TaskStopTool.ts	import { z } from 'zod/v4'	Output, TaskStopTool
tools/TaskStopTool/UI.tsx	import React from 'react';	renderToolUseMessage, renderToolResultMessage
tools/TaskStopTool/prompt.ts	export const TASK_STOP_TOOL_NAME = 'TaskStop'	TASK_STOP_TOOL_NAME, DESCRIPTION
tools/TaskUpdateTool/TaskUpdateTool.ts	import { feature } from 'bun:bundle'	Output, TaskUpdateTool
tools/TaskUpdateTool/constants.ts	export const TASK_UPDATE_TOOL_NAME = 'TaskUpdate'	TASK_UPDATE_TOOL_NAME
tools/TaskUpdateTool/prompt.ts	export const DESCRIPTION = 'Update a task in the task list'	DESCRIPTION, PROMPT
tools/TeamCreateTool/TeamCreateTool.ts	import { z } from 'zod/v4'	Output, Input, TeamCreateTool
tools/TeamCreateTool/UI.tsx	import React from 'react';	renderToolUseMessage
tools/TeamCreateTool/constants.ts	export const TEAM_CREATE_TOOL_NAME = 'TeamCreate'	TEAM_CREATE_TOOL_NAME
tools/TeamCreateTool/prompt.ts	export function getPrompt(): string {	getPrompt
tools/TeamDeleteTool/TeamDeleteTool.ts	import { z } from 'zod/v4'	Output, Input, TeamDeleteTool
tools/TeamDeleteTool/UI.tsx	import React from 'react';	renderToolUseMessage, renderToolResultMessage
tools/TeamDeleteTool/constants.ts	export const TEAM_DELETE_TOOL_NAME = 'TeamDelete'	TEAM_DELETE_TOOL_NAME
tools/TeamDeleteTool/prompt.ts	export function getPrompt(): string {	getPrompt
tools/TodoWriteTool/TodoWriteTool.ts	import { feature } from 'bun:bundle'	Output, TodoWriteTool
tools/TodoWriteTool/constants.ts	export const TODO_WRITE_TOOL_NAME = 'TodoWrite'	TODO_WRITE_TOOL_NAME
tools/TodoWriteTool/prompt.ts	import { FILE_EDIT_TOOL_NAME } from '../FileEditTool/constants.js'	PROMPT
tools/ToolSearchTool/ToolSearchTool.ts	import type { ToolResultBlockParam } from '@anthropic-ai/sdk/resources/index.mjs'	inputSchema, outputSchema, Output, clearToolSearchDescriptionCache
tools/ToolSearchTool/constants.ts	export const TOOL_SEARCH_TOOL_NAME = 'ToolSearch'	TOOL_SEARCH_TOOL_NAME
tools/ToolSearchTool/prompt.ts	import { feature } from 'bun:bundle'	TOOL_SEARCH_TOOL_NAME, isDeferredTool, formatDeferredToolLine, getPrompt
tools/WebFetchTool/UI.tsx	import React from 'react';	renderToolUseMessage, renderToolUseProgressMessage, renderToolResultMessage, getToolUseSummary
tools/WebFetchTool/WebFetchTool.ts	import { z } from 'zod/v4'	Output, WebFetchTool
tools/WebFetchTool/preapproved.ts	export const PREAPPROVED_HOSTS = new Set([	PREAPPROVED_HOSTS, isPreapprovedHost
tools/WebFetchTool/prompt.ts	export const WEB_FETCH_TOOL_NAME = 'WebFetch'	WEB_FETCH_TOOL_NAME, DESCRIPTION, makeSecondaryModelPrompt
tools/WebFetchTool/utils.ts	import axios, { type AxiosResponse } from 'axios'	clearWebFetchCache, MAX_MARKDOWN_LENGTH, isPreapprovedUrl, validateURL, checkDomainBlocklist, isPermittedRedirect
tools/WebSearchTool/UI.tsx	import React from 'react';	renderToolUseMessage, renderToolUseProgressMessage, renderToolResultMessage, getToolUseSummary
tools/WebSearchTool/WebSearchTool.ts	import type {	SearchResult, Output, WebSearchTool
tools/WebSearchTool/prompt.ts	import { getLocalMonthYear } from 'src/constants/common.js'	WEB_SEARCH_TOOL_NAME, getWebSearchPrompt
tools/shared/gitOperationTracking.ts	import { getCommitCounter, getPrCounter } from '../../bootstrap/state.js'	CommitKind, BranchAction, PrAction, parseGitCommitId, detectGitOperation, trackGitOperations
tools/shared/spawnMultiAgent.ts	import React from 'react'	resolveTeammateModel, SpawnOutput, SpawnTeammateConfig
tools/testing/TestingPermissionTool.tsx	import { z } from 'zod/v4';	TestingPermissionTool
tools/utils.ts	import type {	tagMessagesWithToolUseID, getToolUseIDFromParentMessage
types/command.ts	import type { ContentBlockParam } from '@anthropic-ai/sdk/resources/index.mjs'	LocalCommandResult, PromptCommand, LocalCommandCall, LocalCommandModule, LocalJSXCommandContext, ResumeEntrypoint, CommandResultDisplay, LocalJSXCommandOnDone (+7)
types/generated/events_mono/claude_code/v1/claude_code_internal_event.ts	import { Timestamp } from '../../../google/protobuf/timestamp.js'	GitHubActionsMetadata, EnvironmentMetadata, SlackContext, ClaudeCodeInternalEvent, GitHubActionsMetadata, EnvironmentMetadata
types/generated/events_mono/common/v1/auth.ts	export interface PublicApiAuth {	PublicApiAuth, PublicApiAuth
types/generated/events_mono/growthbook/v1/growthbook_experiment_event.ts	import { Timestamp } from '../../../google/protobuf/timestamp.js'	GrowthbookExperimentEvent, GrowthbookExperimentEvent
types/generated/google/protobuf/timestamp.ts		Timestamp, Timestamp
types/hooks.ts	import { z } from 'zod/v4'	isHookEvent, promptRequestSchema, PromptRequest, PromptResponse, syncHookResponseSchema, hookJSONOutputSchema, isSyncHookJSONOutput, isAsyncHookJSONOutput (+6)
types/ids.ts	export type SessionId = string & { readonly __brand: 'SessionId' }	SessionId, AgentId, asSessionId, asAgentId, toAgentId
types/logs.ts	import type { UUID } from 'crypto'	SerializedMessage, LogOption, SummaryMessage, CustomTitleMessage, AiTitleMessage, LastPromptMessage, TaskSummaryMessage, TagMessage (+13)
types/permissions.ts	import { feature } from 'bun:bundle'	EXTERNAL_PERMISSION_MODES, ExternalPermissionMode, InternalPermissionMode, PermissionMode, INTERNAL_PERMISSION_MODES, PERMISSION_MODES, PermissionBehavior, PermissionRuleSource (+15)
types/plugin.ts	import type { LspServerConfig } from '../services/lsp/types.js'	BuiltinPluginDefinition, PluginRepository, PluginConfig, LoadedPlugin, PluginComponent, PluginError, PluginLoadResult, getPluginErrorMessage
types/textInputTypes.ts	import type { ContentBlockParam } from '@anthropic-ai/sdk/resources/messages.mjs'	InlineGhostText, BaseTextInputProps, VimTextInputProps, VimMode, BaseInputState, TextInputState, VimInputState, PromptInputMode (+3)
upstreamproxy/relay.ts	import { createServer, type Socket as NodeSocket } from 'node:net'	encodeChunk, decodeChunk, UpstreamProxyRelay, startUpstreamProxyRelay
upstreamproxy/upstreamproxy.ts	import { mkdir, readFile, unlink, writeFile } from 'fs/promises'	SESSION_TOKEN_PATH, initUpstreamProxy, getUpstreamProxyEnv, resetUpstreamProxyForTests
utils/CircularBuffer.ts	export class CircularBuffer<T> {	CircularBuffer
utils/Cursor.ts	import { stringWidth } from '../ink/stringWidth.js'	pushToKillRing, getLastKill, getKillRingItem, getKillRingSize, clearKillRing, resetKillAccumulation, recordYank, canYankPop (+9)
utils/QueryGuard.ts		QueryGuard
utils/Shell.ts	import { execFileSync, spawn } from 'child_process'	ShellConfig, findSuitableShell, getShellConfig, getPsProvider, ExecOptions, exec
utils/ShellCommand.ts	import type { ChildProcess } from 'child_process'	ExecResult, ShellCommand
utils/abortController.ts	import { setMaxListeners } from 'events'	createAbortController, createChildAbortController
utils/activityManager.ts	import { getActiveTimeCounter as getActiveTimeCounterImpl } from '../bootstrap/state.js'	ActivityManager, activityManager
utils/advisor.ts	import type { BetaUsage } from '@anthropic-ai/sdk/resources/beta/messages/messages.mjs'	AdvisorServerToolUseBlock, AdvisorToolResultBlock, AdvisorBlock, isAdvisorBlock, isAdvisorEnabled, canUserConfigureAdvisor, getExperimentAdvisorModels, modelSupportsAdvisor (+4)
utils/agentContext.ts	import { AsyncLocalStorage } from 'async_hooks'	SubagentContext, TeammateAgentContext, AgentContext, getAgentContext, runWithAgentContext, isSubagentContext, isTeammateAgentContext, getSubagentLogName (+1)
utils/agentId.ts		formatAgentId, parseAgentId, generateRequestId, parseRequestId
utils/agentSwarmsEnabled.ts	import { getFeatureValue_CACHED_MAY_BE_STALE } from '../services/analytics/growthbook.js'	isAgentSwarmsEnabled
utils/agenticSessionSearch.ts	import type { LogOption, SerializedMessage } from '../types/logs.js'	agenticSessionSearch
utils/analyzeContext.ts	import { feature } from 'bun:bundle'	TOOL_TOKEN_COUNT_OVERHEAD, DeferredBuiltinTool, SystemToolDetail, SystemPromptSectionDetail, ContextData, countToolDefinitionTokens
